sent,score,label,
 Then we hard qualify the leaf.,0.6225967407226560,-1,
We're looking at January year end and upon our year end what became a big obstacle for us is looking at our our Gl the way it's structured in Quickbooks is just kind of on it's not really handy frankly to do any decision making.,0.6225159764289860,-1,
"Maybe, like, we look at this.",0.6221641302108770,-1,
We're you're gonna have to work back and forth with them pretty consistently over the next few weeks to make sure to build is fully accurate.,0.6221069097518920,-1,
"Like, with data security and that kind of stuff.",0.6218619346618650,-1,
So maybe it's not as bad as I thought.,0.6218454837799070,-1,
"Right now we have department mapping enabled, so that will see that there's class",0.6218169331550600,-1,
You're hoping i'll cards five.,0.6217384934425350,-1,
Really just regarding on the user side of things.,0.62155681848526,-1,
"Not even, like, uploading of, like, Csv or anything.",0.621269941329956,-1,
"We have early access pricing after your thirty day trial ends of forty five dollar per user per month or forty on an annual basis, starters lower entry point, twenty seven dollars per user or twenty seven...",0.6212342977523800,-1,
There's a very specific way we handle the introduction.,0.6208642721176150,-1,
"And then in terms of reviewing the pre chain materials for Erp head count dashboard, I would say that's probably another thirty minutes.",0.620826244354248,-1,
"And Mike for Kelly it's, like, first morning task.",0.6207385659217830,-1,
Unless you like having that.,0.6205401420593260,-1,
"Of course, I'm like, That seems like it should be something really easy in shopify.",0.6205176711082460,-1,
So you can really get a full view of your data.,0.6204447746276860,-1,
" Mostly, right now where we were working through.",0.6204055547714230,-1,
"So I think what I'll do is actually, I think if you're an agreement, no border, no title, light mode, and allowing the store filter for now to so we can test.",0.620394766330719,-1,
"Screen share or something, and I can kinda set it up initially.",0.6202008724212650,-1,
"And then you could build out a forecast separately in our top line planner within the financial model, you know, however you'd like.",0.6201537847518920,-1,
Took them an hour and a half to get back.,0.6198770403862,-1,
She's actually been interested in figuring out this as well.,0.6197850108146670,-1,
"Like, we had a couple of bugs in the in the queue, right, that we could action for a day or something.",0.6197182536125180,-1,
And then they go and find their in the counties and neighbor that match parameters that we're looking for.,0.6196821928024290,-1,
Like let we just...,0.6194818615913390,-1,
We can pull it from salesforce rather than pulling it from zero.,0.6193912625312810,-1,
"Well, I'll I'll keep you guys updated on that front.",0.6192306876182560,-1,
just it know what we need to be able to establish the the embedding,0.6192275881767270,-1,
"Well, maybe you don't.",0.619162380695343,-1,
So we'll be doing a meetings to catch up and see how that works.,0.6190536618232730,-1,
"So in addition to the calls, we're able to send them text messages as well.",0.6190510392189030,-1,
"And so there's some things we can do when I look at the documentation, to just the to adjust the size i parameters",0.6189922094345090,-1,
They sit there forever.,0.6189256310462950,-1,
"Go back, and then I might consistent according to at least some standard",0.6188774704933170,-1,
"So depending on what what part of our sales department determines, which dial use.",0.6188679337501530,-1,
"Run that search, It's going to run for know, an hour a couple hours few hours maybe a day depending on how complex it is.",0.6187593936920170,-1,
"Versus using classes there's just one salary uc account and then in the journal entry, like, you could allocated out to the different departments.",0.6185340881347660,-1,
"So my intent is to leave this there for now so that we can see if when we load on on a certain store's page if it's the right store that's displayed once we have the comfort level with that, then we'll come here and we'll either lock or disable the store filter because it's not relevant.",0.6182544827461240,-1,
Few hours with someone for whatever reason.,0.617955207824707,-1,
"So I'm move that chart by day, Unless we want...",0.6177381277084350,-1,
But I I don't have the admin settings tab on online.,0.6175425052642820,-1,
Even if they're the right person they just don't pick up the ground as much.,0.617540717124939,-1,
So really hope that we'll be able to save at least eighty percent of those accounts.,0.6174970865249630,-1,
"And I'm like, no, we we can't do this.",0.6174241900444030,-1,
well we'll take look at it in more detail.,0.6171960830688480,-1,
"You know, been around ten eleven come back to the West Coast or do central time.",0.6171672344207760,-1,
 Just hit remove a bunch of times until all these are gone.,0.6170981526374820,-1,
If we were just trying to to keep it a really basic like that.,0.6167704463005070,-1,
 I'm assuming you guys be looking for a department forecast.,0.6167216897010800,-1,
" I I left the hours and on there just real quick for me to just, like, look at the two compared to each other.",0.6166706681251530,-1,
I don't know what you call Ai.,0.6166405081748960,-1,
"But for, like, all the other things, I think most other, like, dialing in system, probably does every that that part like what every other system does.",0.6165539622306820,-1,
"They're not on the meeting, they're not able to hear what the what's happening on the call.",0.6165344715118410,-1,
"And last one that touch on here for engineering is that round has a matching around running, and so they'll need two edit matches on twelve eight.",0.6164893507957460,-1,
"Or we would once place the call, we would have to manually go and link the contact that was created in In that it's in Hubspot.",0.6164555549621580,-1,
You can see that both are set to editable.,0.6163617372512820,-1,
"And I know when we first started the revenue model, we were looking at this sort of usage based pricing model and then how to track that.",0.6163458228111270,-1,
"So it's not very visual, so I won't be taking too much of your time.",0.6163168549537660,-1,
Onboard much faster and and therefore have quicker time to value.,0.6161178350448610,-1,
Now you become eligible if whatever settings or campaigns you've seen you need to be above the skill level ranking to dial this.,0.6160097122192380,-1,
Maybe left on good terms.,0.6157119274139400,-1,
"If there's an issue with the number of leads quality of leads in the in campaign or this if the the wait time is too high, that means, you probably don't have enough leads in there.",0.615592360496521,-1,
But some of you guys may have seen some emails come out from on your behalf.,0.615585207939148,-1,
"I can take away users from each campaign campaigning and kinda specify which agents I want, to be down which campaigns.",0.6155222654342650,-1,
We've been trying to get touch for a very long time.,0.6152037382125850,-1,
"It's literally flat lined out your built for company that's doing two hundred fifty million revenue you're doing seventy five, like, Something's gonna add things.",0.6150683760643010,-1,
"But when we use it, like, when we use K, we didn't have access to I think for the recordings the rep, like we we didn't have we the rep didn't have access to or recorded.",0.6150665879249570,-1,
"You know, So if a store's order volume, for example, was a hundred thousand orders every year.",0.6146995425224300,-1,
Before It was changing it to one automatically when I went to three let's went to two there and this is now three.,0.6146414875984190,-1,
Let me go back to the actual You can't view two stores at once.,0.6143671274185180,-1,
" So the idea here is, like, I would be able to set these surges up.",0.6143243908882140,-1,
That might be the easiest way to do it.,0.6142768859863280,-1,
"That you could do in bulk associated with that, but It is the best that recommend, but we could definitely still do a department forecast even without it.",0.6142449378967290,-1,
"They're like, oh, I have two bottles.",0.6140092611312870,-1,
"The other part of my job is looking at the productivity of the agency making sure they're not getting distracted or wasting time or burning through leads if I see someone That's a very low talk time, but highly talented I know He's just probably no.",0.613828718662262,-1,
"Like, I kinda just have made some assumptions about how things would work, and then I set it up in, like, a way that would be like, you know, components similar to to fig",0.6137422919273380,-1,
"it based on, like, Api calls from, like, pulling in certain post and information are like, what what exactly how exactly work just spend bundles of number of topic channels that you want.",0.6134214997291570,-1,
"So this goes way then is everyone on at least on this call, an agreement that This goes away We have a single analytics option here that loads the new meta based dashboard in line.",0.6131293773651120,-1,
"And for us, it's something that Our board was not comfortable with usage based pricing, especially for an early stage company because we don't have the to set to prove",0.6130359172821050,-1,
It's like I think it's two hundred and twenty five dollars for like.,0.6126582026481630,-1,
"It's the there's only one decision we need to make, which where sorts of truth is gonna sit, whether it's gonna be in Charge b or in And ham hubspot it looks like what might be best practices you have our pipeline then use charge me for billing portion just because el bit kind of growing in a really odd way we're in Australia the Uk parts of Germany coming line for us Portugal coming online for us the Us candidates, the billing becoming a problem.",0.612558901309967,-1,
"So every time you push a bill into book, never actually reconciled reconcile against the bill.",0.612542450428009,-1,
I'm just trying to line them all up.,0.6124575138092040,-1,
But the reality is there's a world of conversations and interactions happening.,0.6121300458908080,-1,
So this isn't valuable.,0.6120619177818300,-1,
"Because we're gonna lose a lot of his changes and we're gonna lose a lot Mag and both of those are gonna be really unfortunate because there's like, so many moving parts to both of them so",0.6119078397750850,-1,
So we need to refill that campaign up because there's options where you can either use power dialing setting or a predict dialing setting.,0.6115415096282960,-1,
" We're just looking at the new dash forward and kinda talking through it, and we had some feedback I thought.",0.6115379333496090,-1,
" So I'll send that in a slack just to have it straight, like, with that hierarchy, but I think that'll give us a see a place to go from.",0.6115158796310430,-1,
"So we might wanna consider that part of the sales role is, like, if if they're the person that gets contacted, Yeah.",0.6111768484115600,-1,
 And in terms of moving fast a little bit more about your the whole implementation flow because there are a few different personas you're gonna be working with so we find it worthwhile to take the time to really drill into everyone's doing.,0.6111342310905460,-1,
"It's like, I think it's two hundred and twenty five dollars for like.",0.6111122369766240,-1,
Move into the future.,0.6110164523124700,-1,
"But the way we do it right now, stuff gets cash, and we don't clear it out.",0.6107884049415590,-1,
I don't do updates or anything.,0.6107577681541440,-1,
"so it's easy for us to basically see who is alive, like, very likely to renew and hung not q and who we really need to jump on calls next next quarter.",0.6107340455055240,-1,
"Oh, there's too much stuff to fill out or you know, something like that where they're like not doing it, and we don't need right now.",0.6104380488395690,-1,
Guess it would just it would just depend on what what you guys are looking for and how long you need to do it.,0.6104070544242860,-1,
"You just have agents pound these things, and it wasn't very intuitive.",0.6102030873298650,-1,
 to be able work on this together as well.,0.6102021336555480,-1,
"I mean, Software and expenses are not our main part of our cash",0.6101105809211730,-1,
I we just block that period off.,0.610102117061615,-1,
"It it works for me and looking at the code, it should be working.",0.6100442409515380,-1,
"I I one of the challenge that I've been facing around it being very manual you know, like it's just Just hard.",0.6098514795303350,-1,
" So on the call, let me see I can find a live call",0.609799861907959,-1,
Maybe even can move this up to the top.,0.6096470355987550,-1,
It's not a hard fast rule.,0.6096439957618710,-1,
So our inbound agents here in the states we use Zoom.,0.6095762252807620,-1,
 Not not too much insights.,0.6095642447471620,-1,
 So take it minute.,0.6094948053359990,-1,
"I couldn't get any time on my schedule to pull back and clean it up, and I looked at.",0.6092610359191900,-1,
Just to couple quick things to go over on my end.,0.6090638041496280,-1,
 I got some last minute Poc not decorations in we've got a little tree and some decorations and some gifts for the boy.,0.6089892983436580,-1,
"And then if there's, like, requests I can tweak it, whatever works.",0.6085107326507570,-1,
Somebody we can do a screen of it and i'll take a look at those.,0.6084886193275450,-1,
"And we're trying to do kind of that basic features, you know, again, like, more like jon chat Tobias thing.",0.6084034442901610,-1,
"Like, i think I need to have Coy merge this because Coin knows what he did.",0.6083800196647640,-1,
If ever you're wanting to look at any recordings with a specific client or account in one easy view.,0.6081637740135190,-1,
Or eastern time right now.,0.6080427169799810,-1,
Will automatically group them together for you based on email domain.,0.6078575253486630,-1,
So I'm guessing probably less than five years away that.,0.6077210903167730,-1,
Probably slow down now.,0.6077048182487490,-1,
"So normally, I wouldn't worry about doing that because I was with Topper and Sarah.",0.6076084971427920,-1,
And get some free free vitamins steel open from them.,0.6075434684753420,-1,
"And we finally we could file a claim, but we didn't get it.",0.6073703169822690,-1,
"And so when we get to where we have dark mode available we'll probably just get this code, and we'll be able to pass whichever one we want.",0.6073352098464970,-1,
"We're not setting up like, really specific dialogue in conversations.",0.6071277856826780,-1,
"So this was like, we use kicks to, like about a year or a year and a half ago So more they probably have changed a lot of their features",0.607079267501831,-1,
Still since we don't typically do these on Monday since that's when,0.6069898009300230,-1,
"So that they could build it out on the back end for you and then that file that's what you consider to be your source of truth for Arr by customer by month, and that is what we'll tie out to after we built it out.",0.6069074273109440,-1,
This is not recommended as customers can find an easy workaround for that.,0.6069009304046630,-1,
"Like, right now at this time where we're at with billy gearing back up to potentially fund raise early next year.",0.6068041920661930,-1,
But the fact that they're not interconnected.,0.6066351532936100,-1,
You have other customers and they're just walking you through the basics of Mosaic.,0.6063323020935060,-1,
You're gonna meet members of the data team during your implementation.,0.6059679388999940,-1,
"Then try and get that version downloaded but of course, that is in the worst case scenario, actually, the the average, more the the base case.",0.6058930158615110,-1,
" Oh, it is the resolution date minus the timestamp stamp of the time that the claim was submitted at.",0.6057678461074830,-1,
"Yeah, I don't wanna have to make them purchase another app about to say looking at the same thing, Looks like an or is it, but",0.6057054996490480,-1,
So for the most part we use predictive dialing.,0.6056119799613950,-1,
"So, yeah, we do kinda, like, you know, the creating awareness and then getting the team in and, like, reference checking individually because lanka the the market is very connected.",0.6053488254547120,-1,
And so I just don't want it to be So cumbersome the amount of steps they have to do to connect So I wanna keep that really basic and simple.,0.6053224205970760,-1,
"But if I go back to the cart, it loads the full cart Again, what you'd expect is the on or off.",0.6052765846252440,-1,
"So I know it's set at twenty right now, but be nice if we can kind of have more strategic outreach to who are calling Yeah.",0.6052254438400270,-1,
So that's not an easy job to do.,0.605191707611084,-1,
 So not in Fathom.,0.6051827669143680,-1,
" Oh, yeah when you clear it off the one page, it delete to that about zero as well.",0.6049647331237790,-1,
So... Is the worst case obviously gets updated with whatever it is the real reality So then it draws.,0.6046310067176820,-1,
Hold on one second.,0.6045143008232120,-1,
"I feel like this you that, but maybe we could do something just smaller where it's like a little bit more clear based on the order number or something else we then we have a whole new columns worth of space that we can say.",0.6044915914535520,-1,
Sort of equity equity and capital moving between two.,0.6044806241989140,-1,
"And trying to get it done faster, but it never happens that way so i I jumped in on the idea.",0.6043959856033330,-1,
I think it had lot to do with the market conditions.,0.6042525172233580,-1,
All of these materials also live within the app.,0.6039629578590390,-1,
Using the account categories that you use for the business.,0.6038008332252500,-1,
And you know It depending on what it is the,0.6037339568138120,-1,
"This is where we're able to, like, view the the recordings",0.6035561561584470,-1,
"Once you're connected, the mapping that we're talking about are for both your Erp and your Hr.",0.6034174561500550,-1,
That's something we were never tracking in detail before.,0.6033634543418880,-1,
"So like, if a customer gives me an email address, and I miss something in the moment, I'm able to get or to copy their email address without asking them to repeat.",0.6032090783119200,-1,
"But the left hand side, it gives you a key in a queue for everything that's available to you.",0.6031830906867980,-1,
 We I don't know.,0.6030787229537960,-1,
"I wanna, like that into, like, what we you know, what's working what's not just like where the what the funnel looks like.",0.6027401685714720,-1,
"Hawke got his stuff put into staging, but not our main branch.",0.6026015877723690,-1,
And then we'll have a separate option here for users and it'll have this table.,0.6025971174240110,-1,
Now it's showing up on new zoom model.,0.602588951587677,-1,
"So be kind of skill level, I guess is what determines sometimes what we who we think should be dialing and what campaigns.",0.6023898124694820,-1,
And that's one of the reasons we use the the text features.,0.6017761826515200,-1,
"If none of these labels stand out to you, as relevant into what you're looking for, you can click this knowledge base right to here.",0.6017415523529050,-1,
I think it's it's really interesting just to be careful with the layouts because think they're actually gonna get a lot worse.,0.6017407774925230,-1,
 Please okay you can refresh and it should be.,0.6017298698425290,-1,
We're not getting here I need to have him look at it,0.6015949249267580,-1,
Let's let's figure this out.,0.6014877557754520,-1,
You'll click the screen down here data management.,0.6012874245643620,-1,
"And in fact right now, the new roles that I put in place it looks to me like cells does not have user management.",0.6011379361152650,-1,
So I'm guessing probably less than five years away from.,0.6011261940002440,-1,
Just to pipe your data out of rip it into a platform like Mosaic.,0.600552499294281,-1,
"I seem other people who use it more of as as a Crm, but we have Salesforce for that.",0.6004602313041690,-1,
And instructions on how to load it into mosaic.,0.6004059910774230,-1,
"So what they're specific trends you were looking for, whether it was like an onboarding folder, you wanted to give someone that they're ramping wide variety of use cases that you can use this for.",0.6001708507537840,-1,
"So if if you when a a couple team members wanna try it out for for a month or whenever that up being you know, great.",0.6000127196311950,-1,
"But I basically finished mobile like, super super fast.",0.599509596824646,-1,
"And so like, we tried it for less than, like, probably about two weeks, but it wasn't doing like, a lot of the things that we wanted it to do.",0.5994958877563480,-1,
" Some customers are, like, I want to be the one to turn it on.",0.5994381904602050,-1,
" So it's it's kinda funny that people are Like, they want protecting enough where they'll actually buy protection per order per item.",0.5994366407394410,-1,
You haven't logged into your order protection account yet.,0.5993031859397890,-1,
 It's similar except for it's just gonna be the clip itself.,0.5991219878196720,-1,
Hubspot So dial pad gave your manager insights about the activity of each right individually.,0.5989997386932370,-1,
"And different who needs it, but like, at this point, shouldn't be any different than just being administrator, and we can include many of those need and now we can do some auditing if we need.",0.5988897085189820,-1,
And we would have to manually go to Hubspot and add the contact that was created to to the company that Hubspot already has.,0.5988321900367740,-1,
 Maybe because I've been using it for so long.,0.5988173484802250,-1,
So we can really dive into objectives make sure that we're lines.,0.5986215472221380,-1,
 I think it's think it's when the customer goes back to this card and they're...,0.5986144542694090,-1,
Another option that we have I don't I don't know if you Leaandra spoken on this.,0.5981966853141790,-1,
"Like, I'm the first salesperson they've had and hired We had kind of a P motion that we're running for a little bit and now they wanna get aggressive and get me in here and to start sling in software.",0.5981356501579290,-1,
I don't think I can get them any farther.,0.5980522632598880,-1,
Let's we have internal dashboard two that has even more information.,0.597578763961792,-1,
"She just needs to sort of finish it out and then build out, you know, forecast for actual and department dashboards.",0.5974230766296390,-1,
"Like, so I'm interested in discussing topics, it's like mean we might I don't even know like, we may not even make need that.",0.5973955392837520,-1,
"It's another thing to hear from like, a third party",0.5972000956535340,-1,
"And then and Kelly, just just a second because you're muted it before.",0.5969304442405700,-1,
 We also have talk time and call metrics.,0.5968714356422420,-1,
"They get back to you very, very quickly.",0.5968121290206910,-1,
" But he hasn't done onboarding for them yet, but",0.5964194536209110,-1,
"So again, I might have to do some panic shopping right towards the end.",0.5961341857910160,-1,
And then I will turn on a thirty day trial for you and the teams you can start playing around with it checking it out and See how it works for you guys.,0.5958263278007510,-1,
And they first gave me a price of six thousand dollars and then I got them down to five.,0.5957359075546270,-1,
Like this is that use case this is looking across all of those different social media networks to see what fits with what you're looking for.,0.5956692695617680,-1,
I can take away users from each campaign and kinda specify which agents I want.,0.5954559445381170,-1,
 So we don't have a connection.,0.5951336622238160,-1,
"Well if you don't wanna add the the start end dates in zero, and this would be for that current very fast career.",0.5951325297355650,-1,
"So I'll i have to update this based on the new, you know, dashboard that Rachel's creating.",0.59496009349823,-1,
"Actually, you can just do the local time.",0.5947945713996890,-1,
So it's actually didn't get simpler.,0.594726026058197,-1,
Or if you guys have ideas better yet and you wanna send me a list of words and everything else we can get that set out.,0.5943108797073360,-1,
"That is able to generate Json Web tokens, and then there's the code on the front end that pulls the definition.",0.5939772725105290,-1,
And so I didn't think that they needed to have that.,0.5937913060188290,-1,
It was my first time doing the Zoom feature and it is no deal.,0.5936410427093510,-1,
It'd be nice to just show in minutes.,0.5936092734336850,-1,
"Looks said it doesn't look like it's too much work So Fingers crossed, we'll see.",0.593165934085846,-1,
"And so what that'll mean is when we have new doors, like, normally, Rachel would do a bunch of things and then hand it over to me I'd go create stuff for the developers gets stuff out of our legal documents and paste and stuff and assign it to a developer, and then it was kind of...",0.5930473804473880,-1,
"The most someone can do is point in the right direction in even then if a company is a little bit bigger, it's harder or I understand that we reached out to various titles because sometimes at smaller companies, titles we'll do more than what they're asked and that could be their department.",0.5930305123329160,-1,
"Well, we spectrum customers saying the same thing they were like, can you take a little bit longer, please?",0.592743992805481,-1,
"So we might actually use Pipe drive for marketing and then use pump hubspot sales, which i think makes any sense, But Yeah.",0.5927152037620540,-1,
But what what I do is I usually like to keep a close type of the numbers because of the stage where I in then because it's current situation.,0.5926511883735660,-1,
Manually tie the contact to help but they didn't have...,0.5926286578178410,-1,
" But when it is that we do, these are, like, where some of the comments would go.",0.5924751162528990,-1,
We don't have a system now.,0.592241108417511,-1,
And you can see all that on the back end too.,0.5921653509140020,-1,
"My manager had access, but we did not have access to it.",0.5921112298965450,-1,
Get back to it.,0.59194415807724,-1,
 Related to departments right now.,0.5916261076927190,-1,
"If if I if I hear it more than two or three times, and I know it's a pattern they're probably doing it more than once I'm gonna write that down.",0.5915791988372800,-1,
So they can really evaluate the product further.,0.5913973450660710,-1,
"And they'll do that for, like, free Gl account that is allocated to multiple departments.",0.5913927555084230,-1,
"so if they can if they can increase the number of people, I think that's may affect as we have Like I said, I think we have like, at least five people that we wanna hour one.",0.5913758873939510,-1,
 I can I I can go through and just look at some clean up there and reassign those.,0.5911778211593630,-1,
"I mean, we can actually just go through your historic calls up for this.",0.5910785794258120,-1,
Now you become eligible whatever settings or campaigns you've deemed you need to be above the skill level ranking to dial this.,0.59079509973526,-1,
"Which would be probably a second party after those you know, warm email open tasks.",0.5906931161880490,-1,
He tried it the night before but things weren't working.,0.5905296206474300,-1,
"Kelly Go ahead, Kayla.",0.5904624462127690,-1,
Just put it back one week.,0.5900983214378360,-1,
So we are just doing the discussions I we'll start raising right now.,0.5899574160575870,-1,
I'm actually going elevate signals later on today.,0.5899453163146970,-1,
And so let me just see when I have my next meeting with her.,0.5898563861846920,-1,
"Like, you can to talk about on or not, so I will right now it's either on or off.",0.5897701978683470,-1,
"Only because, like, we're supposed to go out and fund raise starting in, like, January, like, January early February, you know, to hopefully get some you know, our series b funding we're we're thinking in, like May or June.",0.5892127156257630,-1,
" So what'll be nice is when we are here when we go to analytics, one of our users, whether it sells concierge or an admin, we can switch between stores and view this.",0.5890682339668270,-1,
These time zone filters to optimize your time even can see my screen now.,0.58891361951828,-1,
" If you don't mind putting on the calendar, don't move it up, but just so they I think that'll happen it.",0.5885807275772100,-1,
"It's it's not like there is like, an a due day that we have to did because of course, it's not as formalized because we're a small team",0.5884565114974980,-1,
So that's the other piece that rendered does really well.,0.5883699655532840,-1,
"We'll show you how that looks, but you can as you're playing around in tool all on your road.",0.5883333683013920,-1,
"But like, right now that's not our goal our goals connect people people have never talked with other people work within the organization and we're all of country now",0.5881649255752560,-1,
I haven't thought about that,0.5879887938499450,-1,
Hope hubspot stores the information.,0.587834894657135,-1,
" Me when it's there, and then I'll show you what we do to embed it.",0.5877797603607180,-1,
"Playlist and folders, slack and app mentions.",0.5873560309410100,-1,
These are just audio.,0.5873536467552190,-1,
 I think no one great for me would believe the someone recall flagging features.,0.5871584415435790,-1,
"Because I mean, ideally, would just have avocado on the left.",0.5871169567108150,-1,
"But I also paid seventeen bucks per card and it's like unlimited sites, you know, And I'm like, yeah, that's already pretty good too.",0.5869487524032590,-1,
"Meaning they pick a disposition in the in the, and that talks to our Salesforce integration and basically, sends over the lead to our team to to follow up and qualify.",0.5868870615959170,-1,
"You're run into that occasionally, but that's kinda where I think.",0.5868595242500310,-1,
"So depending what what part of our sales department determines, which dial use.",0.5865879058837890,-1,
Before they get better.,0.5865556597709660,-1,
"I don't know the full scope either, but I know that she was hard to do a lot of, like, analysts stuff.",0.5861862301826480,-1,
And now let's go test everything and make sure it all works.,0.586112916469574,-1,
It doesn't make sense to call people east coast.,0.5859894156455990,-1,
"Sounds like we're not working on send first or whatever, but",0.5857342481613160,-1,
You can some hashtags if you want.,0.5857258439064030,-1,
 It doesn't pay enough.,0.585705041885376,-1,
"I mean, you're selling orbit I wanna to buy it.",0.5855819582939150,-1,
I was get dump paper between I think work out to like fifteen to fifty percent companies.,0.5855796337127690,-1,
"I mean, you just wanna give yourself enough time to review the training materials for I would say mapping will probably take you",0.5855682492256170,-1,
"And I have a lot of barriers there, like, I think that would be really good for us.",0.5855022668838500,-1,
"If not, then it would just be sarah.",0.5853695273399350,-1,
And so they're not supposed to see this.,0.5851743221282960,-1,
Client 2| Mark idea.,0.5851505994796750,-1,
I think they have that feature we don't use it.,0.585149884223938,-1,
You can change the name.,0.5850943922996520,-1,
Right now it's three connected up to to help hubspot.,0.5848541855812070,-1,
So There's a lot of integrations we built in to have those two things talk together to.,0.584819495677948,-1,
We can come in here and we can always send the verification email.,0.5846614837646480,-1,
And tweak there they're contract track to to match the customers needs.,0.5846270322799680,-1,
Can you hear me Excellent.,0.5845993161201480,-1,
"But we're able to, like, change our status available or we can go offline and it shows also all that information, is he has access to.",0.5845953226089480,-1,
"I need to have two protections, you know.",0.5844208598136900,-1,
" I don't think They have that I could be wrong, but I'm almost certain don't have that.",0.5843960642814640,-1,
 Sometimes I'll shrink this window just slightly.,0.584315836429596,-1,
" So we have the claims which you're you know, there are multiple types of claims.",0.5842741131782530,-1,
 You shouldn't have to do all those things.,0.5840483903884890,-1,
Then they they emails passwords.,0.5837455987930300,-1,
You what i would want.,0.5835747122764590,-1,
"Mh I think that's, like... As again, that's one of my most favorite features, being able to see what is is at customer, like, but like wild call is happening been able to see what they're saying where...",0.5834246277809140,-1,
So Usually get about a twenty four percent discount.,0.5834048390388490,-1,
"You also should can filter these out by just people with mobile numbers, which is another So, actually, those those ones shouldn't even appear if there's not a a mobile number there.",0.5832992196083070,-1,
 That if that zero can sometimes be be a little bit.,0.5828412771224980,-1,
" We started like, twenty bucks a topic channel.",0.5828114151954650,-1,
Most of the time.,0.5827035903930660,-1,
"And, like, if we want to send a text, i'd send them, like a text message, that that also gives us that the ability to send, like, text messages and like a real phone.",0.5826551914215090,-1,
But our biggest headache had been the Quickbooks itself has been messy to say at least.,0.5825111865997310,-1,
"Not really production all lot of what management, but I started out on production now.",0.582313597202301,-1,
 I think a guy that used to handle our Was a former Vp and he kind of came across in circles and not we got turned on November.,0.5822577476501470,-1,
"For the voicemail mails, a lot of times there probably going to be unique.",0.5820930600166320,-1,
"So the three this Wednesday just to remind people Simone will be showing off the customer csv upload, so being able to add members to an audience with custom data fields.",0.5819749236106870,-1,
I know San Francisco just starting the layoffs.,0.5818592309951780,-1,
"But even just scrolling some of this to your point, like, queuing into conversations that are happening you might not know about great.",0.5816232562065130,-1,
Working very hard to complete.,0.5816048979759220,-1,
"I'm not a big linkedin poster, but I'm about start about today.",0.581569254398346,-1,
But the integration that kicks it provided with Hubspot was pretty basic.,0.5815073251724240,-1,
 Form for your billing.,0.5806635022163390,-1,
So that comes last because there's a longer...,0.5806571245193480,-1,
"So then at least we've tried it on, like, four people, you know.",0.5805729031562810,-1,
It just it just can't be captured into Ira says Because it's not.,0.5805532932281490,-1,
"That becomes the opening entries in the Quickbooks, but we'll be entering data sort of January February March month over month close all the way July, and then we're putting in the next five month period as well.",0.5802426934242250,-1,
Email failed just get it to you right now.,0.5800637006759640,-1,
And then we hard qualify them these.,0.5797364711761480,-1,
"Yeah I just haven't gotten a chance to get to yet, but I did just get under a new license for her to use?",0.5797052979469300,-1,
Go through the and call and make sure it make sense you.,0.579487144947052,-1,
I might be able to add view to some right now.,0.5794056057929990,-1,
"I'm just looking through here, a couple of people sat logged in.",0.5793027281761170,-1,
"So we're gonna we're gonna probably, like, for Brian's suggestion, Like, be more sort of hands on with, like, using our integrations that we're building is, like, a partnership method, you know, like as what happened with smarter we just use their like, publicly available Api docs and then turns out there's, like, private Api two that have, like, special stuff you can do if you reach out to them.",0.5792887210845950,-1,
"Fine and have hubspot line, but it's just that there is no connection between all of them.",0.5792780518531800,-1,
I know wonder your crush and just use these approach and is phenomenal.,0.5791641473770140,-1,
But the only way to cancel order protection is to go to all orders and you can see what the ones that that have it,0.5788467526435850,-1,
 I wanna go through some...,0.5786870718002320,-1,
 I gotta check out the new dashboard.,0.5785913467407230,-1,
"And to see if, like, either they're interacting with it or if it was just like, ina burton Sounds like we're go.",0.5785226225852970,-1,
"If I were to go onto the meetings tab on the contact, It's gonna have a nice organized view of any of your notes a link back to that recording itself as well as links back to the specific clip.",0.5785165429115300,-1,
" So we don't have, like, if you're looking for something that's more like all encompassing of source, we have like, our revenue a dashboard and also, like, if there are features that people are running for, like, a dashboard to look at.",0.5783502459526060,-1,
"If you put your lawyer's bill in, your lawyer bill was a g.",0.5782871842384340,-1,
It's really easy to manage in Powerpoint.,0.5782039165496830,-1,
 Then click on clear site data.,0.5781887769699100,-1,
The remaining five months will not be reviewed.,0.5778185129165650,-1,
I I don't know.,0.5776917338371280,-1,
I still get amazed when I speak to prospects and some of them how long it really takes them to understand what we actually do.,0.5776291489601140,-1,
To follow up and qualify.,0.5775040984153750,-1,
"Honestly, like which is probably really...",0.577458381652832,-1,
I think step may but it's...,0.5772001147270200,-1,
"You know, Like not their...",0.5771007537841800,-1,
 They can either search by that or they can search from support at send dot order protection dot com.,0.577069103717804,-1,
So This really pertains to the historical side of things.,0.5769663453102110,-1,
"Right now, I'm just waiting for Quite to wake up.",0.5767071843147280,-1,
"But, yeah, there's definitely some like specifics that we're, like, looking for looking for and then there's other things that we'll I'm sure joined that list when we're we as we you know, growing.",0.5766936540603640,-1,
What we'll do is we'll send you the file that you're going to structure your head count in excel file.,0.5766433477401730,-1,
You'll connect your data That's key.,0.5763856172561650,-1,
And then go to start task where you're...,0.5762609839439390,-1,
 Totally I'll go ahead and hit publish on this again where's my published button.,0.5760988593101500,-1,
And I want to have a raw recording of what they perform like without any help That way I can listen to them in their natural setting and and give them feedback based on that.,0.5760709047317510,-1,
"If you run into any problems, let me know and I'll fix it in the back end.",0.5760575532913210,-1,
